成品布號,色系名稱,色系編號,OP否,DPF,標準樣L,L,CIE_DL,標準樣a,a,CIE_Da,標準樣b,b,CIE_Db,標準樣C,C,標準樣h,h,CMC_DE,配方料號1,配方濃度1,配方料號2,配方濃度2,配方料號3,配方濃度3,配方料號4,配方濃度4,配方料號5,配方濃度5,配方料號6,配方濃度6
SCK-4160,WH,2,N,1.04,89.42,89.81,0.39,-0.85,-0.78,0.07,4.59,4.89,0.3,,,,,0.37,1111,0.00654,1310,0.0042,1510,0.0026,無,0,無,0,無,0
SCK-4160,WH,2,N,1.04,89.42,89.89,0.47,-0.85,-0.86,-0.01,4.59,4.63,0.04,,,,,0.17,1111,0.00654,1310,0.0043,1510,0.0027,無,0,無,0,無,0
SW-80928C0,PU,6,Y,1.04,24.49,26.1,1.61,6.7,8.28,1.58,-1.43,-1.12,0.31,,,,,1.97,1576,1,1430,0.75,1201,0.43,1724,0.41,無,0,無,0
SW-80928C0,PU,6,Y,1.04,24.49,25.32,0.83,6.7,7.95,1.25,-1.43,-0.78,0.64,,,,,1.59,1576,1,1430,0.75,1201,0.45,1724,0.43,無,0,無,0
SW-80928C0,PU,6,Y,1.04,24.49,24.85,0.36,6.7,7.77,1.07,-1.43,-1.47,-0.05,,,,,1.07,1576,1.1,1430,0.8,1201,0.45,1724,0.43,無,0,無,0
SW-80928C0,PU,6,Y,1.04,24.49,24.71,0.23,6.7,7.99,1.29,-1.43,-1.79,-0.36,,,,,1.3,1576,1.1,1430,0.85,1201,0.45,1724,0.43,無,0,無,0
SCK-4609,BL,1,N,1.04,18.36,16.02,-2.34,-1,-0.68,0.32,-2.55,-4.54,-1.99,,,,,3.26,1510,0.03,1310,0.019,1111,0.007,無,0,無,0,無,0
SCK-4609,BL,1,N,1.04,18.36,18.35,-0.01,-1,-1.18,-0.17,-2.55,-5.07,-2.52,,,,,3.14,1510,0.0205,1310,0.0135,1111,0.0054,無,0,無,0,無,0
SCK-4609,BL,1,N,1.04,18.36,18.41,0.06,-1,-1.15,-0.15,-2.55,-5.18,-2.63,,,,,3.28,1510,0.0195,1310,0.013,1111,0.0059,無,0,無,0,無,0
SCK-4609,BL,1,N,1.04,18.36,18.46,0.1,-1,-1.25,-0.25,-2.55,-3.99,-1.44,,,,,1.82,1510,0.0193,1310,0.0125,1111,0.006,無,0,無,0,無,0
SCK-4609,BL,1,N,1.04,18.36,18.29,-0.07,-1,-0.96,0.04,-2.55,-2.99,-0.44,,,,,0.56,1510,0.0193,1310,0.0125,1111,0.0065,無,0,無,0,無,0
SCK-4609,BL,1,N,1.04,18.36,18.28,-0.08,-1,-1.01,-0.01,-2.55,-2.95,-0.4,,,,,0.5,1510,0.0193,1310,0.0125,1111,0.007,無,0,無,0,無,0
SCK-4609,BL,1,N,1.04,18.36,18.36,0,-1,-0.91,0.09,-2.55,-2.83,-0.29,,,,,0.38,1510,0.0193,1310,0.0127,1111,0.0072,無,0,無,0,無,0
SCK-4609,BL,1,N,1.04,18.36,18.27,-0.09,-1,-0.84,0.16,-2.55,-2.95,-0.4,,,,,0.55,1510,0.0193,1310,0.0128,1111,0.0072,無,0,無,0,無,0
SCK-4609,BL,1,N,1.04,18.36,18.36,0,-1,-0.91,0.09,-2.55,-2.83,-0.29,,,,,0.38,1510,0.0194,1310,0.0131,1111,0.0072,無,0,無,0,無,0
SCK-4609,BL,1,N,1.04,18.36,18.27,-0.09,-1,-0.84,0.16,-2.55,-2.95,-0.4,,,,,0.55,1510,0.0194,1310,0.0132,1111,0.0072,無,0,無,0,無,0
SCK-4609,BK,5,N,1.04,18.36,16.67,-2.32,-1,-0.4,-0.14,-2.55,-3.46,-1.86,,,,,3.21,1862,2.5,1578,0.78,1430,0.52,1191,0.412,無,0,無,0
SCK-4609,BK,5,N,1.04,18.36,19.17,0.18,-1,-0.99,-0.73,-2.55,-3.78,-2.18,,,,,3.11,1862,2,1578,0.5,1430,0.418,1191,0.33,無,0,無,0
SCK-4609,BK,5,N,1.04,18.36,19.23,0.24,-1,-0.96,-0.7,-2.55,-3.88,-2.28,,,,,3.23,1862,1.9,1578,0.5,1430,0.45,1191,0.43,無,0,無,0
SCK-4609,BK,5,N,1.04,18.36,19.24,0.25,-1,-1.12,-0.86,-2.55,-2.84,-1.23,,,,,2.05,1862,1.8,1578,0.5,1430,0.453,1191,0.45,無,0,無,0
SCK-4609,BK,5,N,1.04,18.36,18.99,0,-1,-0.77,-0.51,-2.55,-2.03,-0.42,,,,,0.91,1862,1.9,1430,0.55,1578,0.5,1191,0.48,無,0,無,0
SCK-4609,BK,5,N,1.04,18.36,18.99,0,-1,-0.85,-0.59,-2.55,-1.97,-0.37,,,,,0.95,1862,1.9,1430,0.58,1578,0.5,1191,0.485,無,0,無,0
SCK-4609,BK,5,N,1.04,18.36,19.06,0.07,-1,-0.65,-0.39,-2.55,-1.9,-0.29,,,,,0.67,1862,1.9,1430,0.6,1191,0.56,1578,0.5,無,0,無,0
SCK-4609,BK,5,N,1.04,18.36,18.98,-0.01,-1,-0.54,-0.29,-2.55,-1.97,-0.37,,,,,0.63,1862,1.9,1430,0.6,1191,0.58,1578,0.5,無,0,無,0
SCK-4609,BK,5,N,1.04,18.36,19.06,0.07,-1,-0.65,-0.39,-2.55,-1.9,-0.29,,,,,0.67,1862,1.9,1430,0.63,1191,0.6,1578,0.5,無,0,無,0
SCK-4186,GY,1,N,1.04,67.23,68.21,0.98,-2.5,-3.38,-0.88,-6.05,-4.79,1.26,,,,,1.91,1510,0.095,1310,0.065,1111,0.05,無,0,無,0,無,0
SCK-4186,GY,1,N,1.04,67.23,67.72,0.49,-2.5,-3.47,-0.96,-6.05,-3.18,2.87,,,,,3.54,1510,0.095,1310,0.07,1111,0.06,無,0,無,0,無,0
SCK-4186,GY,1,N,1.04,67.23,66.81,-0.43,-2.5,-3.06,-0.56,-6.05,-6.3,-0.25,,,,,0.7,1510,0.11,1310,0.07,1111,0.05,無,0,無,0,無,0
SCK-4186,GY,1,N,1.04,67.23,66.74,-0.49,-2.5,-2.9,-0.39,-6.05,-7.23,-1.18,,,,,1.23,1510,0.12,1310,0.075,1111,0.05,無,0,無,0,無,0
SCK-4186,GY,1,N,1.04,67.23,67.1,-0.13,-2.5,-2.5,0.01,-6.05,-6.31,-0.25,,,,,0.26,1510,0.11,1310,0.075,1111,0.051,無,0,無,0,無,0
SCK-4186,GY,1,N,1.04,67.23,66.96,-0.28,-2.5,-2.61,-0.1,-6.05,-6.07,-0.02,,,,,0.17,1510,0.11,1310,0.075,1111,0.052,無,0,無,0,無,0
SCK-4186,GY,2,N,1.04,57.65,58.23,0.58,-1.75,-1.63,0.12,-1.13,-1.31,-0.18,,,,,0.38,1576,0.165,1724,0.044,1391,0.042,1191,0.039,無,0,無,0
SCK-4186,GY,2,N,1.04,57.65,58.14,0.49,-1.75,-1.49,0.27,-1.13,-1.09,0.04,,,,,0.41,1576,0.16,1724,0.044,1391,0.043,1191,0.039,無,0,無,0
SCK-4186,GY,2,N,1.04,57.65,57.74,0.09,-1.75,-3.43,-1.68,-1.13,-1,0.12,,,,,2.21,1576,0.165,1724,0.044,1391,0.043,1191,0.039,無,0,無,0
SCK-4186,GY,2,N,1.04,57.65,57.53,-0.12,-1.75,-3.55,-1.8,-1.13,-1.08,0.05,,,,,2.36,1576,0.17,1724,0.044,1391,0.043,1191,0.039,無,0,無,0
SCK-4186,GY,2,N,1.04,57.65,56.61,-1.04,-1.75,-2.12,-0.37,-1.13,-1.43,-0.3,,,,,0.76,1576,0.17,1724,0.045,1391,0.042,1191,0.04,無,0,無,0
SCK-4186,GY,2,N,1.04,57.65,56.14,-1.51,-1.75,-2.31,-0.56,-1.13,-1.86,-0.74,,,,,1.37,1576,0.175,1724,0.045,1391,0.042,1191,0.041,無,0,無,0
SCK-3562,OL,1,N,0.69,59.44,62.71,3.27,-5.2,-3.98,1.22,23.73,24.15,0.42,,,,,1.75,1142,0.19,1565,0.11,1391,0.08,無,0,無,0,無,0
SCK-3562,OL,1,N,0.69,59.44,60.91,1.47,-5.2,-3.33,1.87,23.73,24.83,1.1,,,,,1.87,1142,0.2,1565,0.12,1391,0.08,無,0,無,0,無,0
SCK-3562,BL,2,N,0.69,50.35,50.13,-0.22,5.38,6.11,0.72,-33.2,-34.88,-1.67,,,,,0.91,1567,0.24,1580,0.08,1640,0.065,無,0,無,0,無,0
SCK-3562,BL,2,N,0.69,50.35,48.28,-2.06,5.38,7.47,2.09,-33.2,-35.57,-2.37,,,,,2.07,1567,0.23,1580,0.078,1640,0.063,無,0,無,0,無,0
SCK-3562,GY,3,N,0.69,57.4,59.73,2.33,-0.74,0.05,0.79,-0.83,-0.18,0.64,,,,,1.75,1565,0.15,1724,0.13,1391,0.032,無,0,無,0,無,0
SCK-3562,GY,3,N,0.69,57.4,59.2,1.8,-0.74,-0.04,0.7,-0.83,0.22,1.05,,,,,1.95,1565,0.17,1724,0.15,1391,0.035,無,0,無,0,無,0
SCK-3562,GY,3,N,0.69,57.4,57.21,-0.19,-0.74,-2.21,-1.47,-0.83,-1.09,-0.26,,,,,2.11,1565,0.2,1724,0.15,1391,0.035,無,0,無,0,無,0
SCK-3562,GY,3,N,0.69,57.4,56.44,-0.96,-0.74,-2.78,-2.04,-0.83,-2.06,-1.24,,,,,3.4,1565,0.22,1724,0.15,1391,0.035,無,0,無,0,無,0
SCK-3562,GY,3,N,0.69,57.4,56.55,-0.86,-0.74,-0.35,0.39,-0.83,-0.2,0.63,,,,,1.11,1565,0.19,1724,0.16,1391,0.038,無,0,無,0,無,0
SCK-3562,GY,3,N,0.69,57.4,55.99,-1.41,-0.74,-0.05,0.69,-0.83,0.43,1.26,,,,,2.13,1565,0.19,1724,0.17,1391,0.04,無,0,無,0,無,0
SCK-3562,BL,6,N,0.69,31.21,32.25,1.03,12,16.09,4.09,-44.3,-49.76,-5.46,,,,,3.15,1589,1.5,1034,0.8,1565,0.8,1567,0.7,無,0,無,0
SCK-3562,BL,6,N,0.69,31.21,32.45,1.23,12,14.83,2.82,-44.3,-48.68,-4.38,,,,,2.41,1589,1.5,1034,0.75,1565,0.75,1567,0.7,無,0,無,0
SCK-3562,BL,6,N,0.69,31.21,32.96,1.75,12,14.81,2.81,-44.3,-49.01,-4.71,,,,,2.59,1589,1.4,1034,0.7,1565,0.7,1567,0.65,無,0,無,0
SCK-3562,BL,6,N,0.69,31.21,33.59,2.38,12,14.28,2.28,-44.3,-49.01,-4.71,,,,,2.62,1589,1.4,1034,0.65,1565,0.65,1567,0.6,無,0,無,0
SCK-3562,BL,6,N,0.69,31.21,31.61,0.4,12,10.62,-1.38,-44.3,-40.32,3.98,,,,,1.73,1589,1.5,1034,0.7,1565,0.6,1567,0.5,無,0,無,0
SCK-3562,BR,4,N,0.69,48.43,50.06,1.63,21.39,23.67,2.27,28.43,28.6,0.17,,,,,2.3,1142,0.42,1350,0.18,1430,0.13,1565,0.065,無,0,無,0
SCK-3562,BR,4,N,0.69,48.43,50.33,1.9,21.39,21.85,0.46,28.43,27.85,-0.58,,,,,1.25,1142,0.45,1350,0.2,1430,0.14,1565,0.06,無,0,無,0
SCK-3562,BR,4,N,0.69,48.43,49.92,1.49,21.39,21.58,0.18,28.43,29.38,0.95,,,,,0.95,1142,0.45,1350,0.18,1430,0.13,1565,0.065,無,0,無,0
SCK-3562,BR,4,N,0.69,48.43,48.83,0.4,21.39,22.16,0.76,28.43,30.01,1.58,,,,,0.91,1142,0.5,1350,0.2,1430,0.14,1565,0.07,無,0,無,0
SCK-3562,BR,4,N,0.69,48.43,48.89,0.46,21.39,21.04,-0.36,28.43,29.14,0.71,,,,,0.91,1142,0.48,1350,0.19,1430,0.13,1565,0.075,無,0,無,0
SCK-3562,BR,4,N,0.69,48.43,48.72,0.29,21.39,20.43,-0.97,28.43,28.93,0.5,,,,,1.32,1142,0.49,1350,0.19,1430,0.13,1565,0.08,無,0,無,0
SCK-2285S,NB,5,N,0.69,29.02,28.85,-0.17,-3.14,-3.84,-0.7,-15.77,-14.54,1.23,,15.04,,255.22,1.22,1576,1.05,1588,0.37,1722,0.14,1191,0.029,無,0,無,0
SCK-2285S,NB,5,N,0.69,29.02,29.56,0.54,-3.14,-3.35,-0.2,-15.77,-14.68,1.09,,15.06,,257.16,0.89,1576,1.05,1588,0.32,1722,0.15,1191,0.02,無,0,無,0
SCK-2285S,NB,5,N,0.69,29.02,29.08,0.06,-3.14,-2.82,0.32,-15.77,-16.25,-0.49,,16.5,,260.16,0.51,1576,1.07,1588,0.34,1722,0.15,1191,0.006,無,0,無,0
SCK-2285S,NB,5,N,0.69,29.02,28.79,-0.23,-3.14,-2.79,0.35,-15.77,-16.29,-0.52,,16.53,,260.28,0.57,1576,1.07,1588,0.34,1722,0.15,1191,0.009,無,0,無,0
SCK-2285S,OR,4,N,0.69,54.22,46.79,-7.42,43.85,39.02,-4.84,54,47.32,-6.68,,61.33,,50.5,4.31,1142,0.86,1350,0.67,1391,0.28,無,0,無,0,無,0
SCK-2285S,OR,4,N,0.69,54.22,50.08,-4.13,43.85,40.37,-3.48,54,51.27,-2.73,,65.25,,51.78,2.49,1142,0.8,1350,0.65,1391,0.14,無,0,無,0,無,0
SCK-2285S,OR,4,N,0.69,54.22,53.05,-1.16,43.85,42.31,-1.54,54,54.22,0.22,,68.77,,52.03,1.3,1142,0.7,1350,0.7,1391,0.01,無,0,無,0,無,0
SCK-2285S,OR,4,N,0.69,54.22,54.51,0.3,43.85,41.7,-2.15,54,54.25,0.25,,68.43,,52.45,1.65,1350,0.68,1142,0.59,無,0,無,0,無,0,無,0
SCK-2285S,OR,4,N,0.69,54.22,53.2,-1.01,43.85,42.29,-1.56,54,52.58,-1.41,,67.48,,51.19,0.88,1350,0.72,1142,0.61,無,0,無,0,無,0,無,0
SCK-2285S,OR,4,N,0.69,54.22,53.12,-1.1,43.85,43.1,-0.76,54,53.64,-0.36,,68.8,,51.22,0.63,1350,0.7,1142,0.61,無,0,無,0,無,0,無,0
SCK-2285S,OR,4,N,0.69,54.22,53.4,-0.81,43.85,42.41,-1.44,54,52.6,-1.4,,67.57,,51.12,0.79,1350,0.65,1142,0.61,1353,0.1,無,0,無,0,無,0
SCK-2285S,OR,3,N,0.69,67.92,87.89,19.97,11.84,2.88,-8.96,74.46,59.77,-14.69,,59.84,,87.24,10.41,1142,0.56,1201,0.47,1430,0.056,1580,0.031,無,0,無,0
SCK-2285S,OR,3,N,0.69,67.92,58.34,-9.57,11.84,13.16,1.32,74.46,63.71,-10.76,,65.05,,78.33,5.44,1142,0.7,1201,0.39,1430,0.03,1580,0.015,無,0,無,0
SCK-2285S,OR,3,N,0.69,67.92,65.38,-2.54,11.84,13.31,1.47,74.46,75.15,0.69,,76.32,,79.95,1.33,1142,0.56,1201,0.33,1430,0.022,1580,0.0135,無,0,無,0
SCK-2285S,OR,3,N,0.69,67.92,67.11,-0.81,11.84,12.27,0.43,74.46,74.88,0.42,,75.88,,80.69,0.42,1142,0.53,1201,0.33,1430,0.022,1580,0.0135,無,0,無,0
SCK-2285S,OR,3,N,0.69,67.92,66.92,-1,11.84,12.59,0.75,74.46,74.14,-0.33,,75.2,,80.36,0.63,1142,0.54,1201,0.32,1430,0.02,1580,0.0135,無,0,無,0
SCK-2285S,OR,3,N,0.69,67.92,68.16,0.24,11.84,11.74,-0.1,74.46,73.14,-1.32,,74.08,,80.88,0.45,1142,0.49,1201,0.31,1430,0.02,1580,0.0135,無,0,無,0
SCK-2285S,OR,3,N,0.69,67.92,68.1,0.18,11.84,11.98,0.14,74.46,74.45,-0.02,,75.4,,80.86,0.11,1142,0.51,1201,0.31,1430,0.02,1580,0.0135,無,0,無,0
SCK-2285S,NB,5,N,0.69,19.32,19.17,-0.16,-1.55,-1.52,0.02,-7.19,-4.63,2.57,,4.87,,251.77,2.48,1578,1.28,1391,0.6,1191,0.45,1862,0.4,無,0,無,0
SCK-2285S,NB,5,N,0.69,19.32,19.23,-0.09,-1.55,-0.61,0.94,-7.19,-9.09,-1.89,,9.11,,266.16,2.25,1578,1.3,1391,0.53,1862,0.4,1191,0.25,無,0,無,0
SCK-2285S,NB,5,N,0.69,19.32,20.03,0.7,-1.55,-1.84,-0.29,-7.19,-7.35,-0.15,,7.57,,255.94,0.71,1578,1.35,1391,0.47,1862,0.4,1191,0.32,無,0,無,0
SCK-2285S,NB,5,N,0.69,19.32,18.59,-0.73,-1.55,-1.22,0.33,-7.19,-7.97,-0.78,,8.06,,261.31,1.09,1578,1.4,1391,0.5,1862,0.42,1191,0.31,無,0,無,0
SCK-2285S,NB,5,N,0.69,19.32,19.08,-0.24,-1.55,-1.66,-0.11,-7.19,-7.25,-0.06,,7.44,,257.12,0.25,1578,1.38,1391,0.49,1862,0.41,1191,0.34,無,0,無,0
SCK-2285S,NB,5,N,0.69,19.32,19.42,0.1,-1.55,-1.64,-0.1,-7.19,-7.08,0.11,,7.27,,256.94,0.19,1578,1.38,1391,0.5,1862,0.41,1191,0.34,無,0,無,0
SCK-2285S,CO,5,N,0.69,27.64,25.16,-2.48,6.58,8.52,1.94,4.8,6.97,2.16,,11,,39.27,3.16,1384,1.34,1576,0.78,1191,0.59,1722,0.14,無,0,無,0
SCK-2285S,CO,5,N,0.69,27.64,26.6,-1.04,6.58,8.38,1.8,4.8,4.97,0.17,,9.74,,30.65,2.08,1384,1.1,1576,0.71,1191,0.45,1722,0.1,無,0,無,0
SCK-2285S,CO,5,N,0.69,27.64,27.33,-0.3,6.58,7.57,0.99,4.8,5.57,0.77,,9.4,,36.32,1.15,1384,0.95,1576,0.71,1191,0.45,1722,0.1,無,0,無,0
SCK-2285S,CO,5,N,0.69,27.64,27.14,-0.5,6.58,7.15,0.57,4.8,4.61,-0.19,,8.51,,32.8,0.89,1384,0.93,1576,0.74,1191,0.43,1722,0.1,無,0,無,0
SCK-2285S,CO,5,N,0.69,27.64,26.61,-1.03,6.58,6.64,0.06,4.8,4.06,-0.75,,7.78,,31.43,1.27,1384,0.89,1576,0.74,1191,0.43,1722,0.1,無,0,無,0
SCK-2285S,CO,5,N,0.69,27.64,26.82,-0.82,6.58,6.72,0.15,4.8,4.11,-0.69,,7.88,,31.44,1.19,1384,0.88,1576,0.74,1191,0.44,1722,0.105,無,0,無,0
SCK-2285S,CO,5,N,0.69,27.64,26.97,-0.67,6.58,6.66,0.08,4.8,4.23,-0.57,,7.89,,32.43,0.95,1384,0.89,1576,0.74,1191,0.43,1722,0.1,無,0,無,0
SCK-2285S,CO,5,N,0.69,27.64,27.72,0.09,6.58,6.88,0.3,4.8,4.8,-0.01,,8.39,,34.89,0.36,1384,0.885,1576,0.74,1191,0.435,1722,0.102,無,0,無,0
SCK-2285S,GR,2,N,0.69,73.86,65.29,-8.57,-6.47,-8.68,-2.21,-7.15,-3.84,3.31,,9.49,,203.88,5.55,1534,0.25,1233,0.036,1183,0.03,無,0,無,0,無,0
SCK-2285S,GR,2,N,0.69,73.86,70.97,-2.89,-6.47,-7.08,-0.61,-7.15,-2.05,5.1,,7.37,,196.14,5.65,1534,0.15,1233,0.028,1183,0.015,無,0,無,0,無,0
SCK-2285S,GR,2,N,0.69,73.86,72.31,-1.55,-6.47,-9.99,-3.52,-7.15,8.25,15.4,,12.96,,140.44,17.67,1534,0.12,1233,0.022,1183,0.005,無,0,無,0,無,0
SCK-2285S,GR,2,N,0.69,73.86,72.4,-1.46,-6.47,-6.57,-0.1,-7.15,-6.3,0.85,,9.1,,223.8,1.04,1534,0.11,1233,0.02,1183,0.004,無,0,無,0,無,0
SCK-2285S,GR,2,N,0.69,73.86,73.62,-0.24,-6.47,-6.24,0.22,-7.15,-6.64,0.51,,9.11,,226.75,0.5,1534,0.1,1233,0.018,1183,0.003,無,0,無,0,無,0
SCK-2285S,GR,2,N,0.69,73.86,74.12,0.26,-6.47,-6.2,0.26,-7.15,-6.55,0.6,,9.02,,226.55,0.58,1534,0.095,1233,0.0172,1183,0.0025,無,0,無,0,無,0
SCK-2285S,YE,2,N,0.69,89.68,88.08,-1.6,-1.16,2.99,4.15,45.05,59.02,13.97,,59.1,,87.1,6.37,1183,0.26,1233,0.055,無,0,無,0,無,0,無,0
SCK-2285S,YE,2,N,0.69,89.68,86.89,-2.79,-1.16,-0.23,0.94,45.05,54.43,9.38,,54.43,,90.24,4.02,1183,0.22,1233,0.044,1534,0.005,無,0,無,0,無,0
SCK-2285S,YE,2,N,0.69,89.68,87.93,-1.75,-1.16,0.33,1.49,45.05,45.36,0.31,,45.36,,89.58,1.2,1183,0.11,1233,0.036,1534,0.003,無,0,無,0,無,0
SCK-2285S,YE,2,N,0.69,89.68,89.9,0.22,-1.16,-0.54,0.63,45.05,45.56,0.51,,45.57,,90.67,0.49,1183,0.1,1233,0.028,1534,0.003,無,0,無,0,無,0
SCK-2285S,YE,2,N,0.69,89.68,89.39,-0.29,-1.16,-1.03,0.13,45.05,44.22,-0.83,,44.24,,91.34,0.36,1183,0.1,1233,0.028,1534,0.004,無,0,無,0,無,0
SCK-2285S,YE,2,N,0.69,89.68,89.61,-0.08,-1.16,-0.89,0.28,45.05,44.86,-0.19,,44.87,,91.13,0.21,1183,0.1,1233,0.028,1534,0.0035,無,0,無,0,無,0
SCK-3714A,GY,5,N,0.9,34.7,34.7,0,1.34,1.31,-0.03,-5.92,-5.89,0.04,,6.03,,282.51,0.06,1576,0.902,1724,0.545,1391,0.162,無,0,無,0,無,0
SCK-3714A,GY,5,N,0.9,34.7,34.5,-0.2,1.34,1.22,-0.12,-5.92,-5.86,0.06,,5.99,,281.75,0.2,1576,0.902,1724,0.545,1391,0.157,無,0,無,0,無,0
SCK-3344,CO,4,N,1.04,41.94,42.43,0.49,21.8,21.4,-0.4,27.4,27.68,0.28,,34.99,,52.29,0.64,1142,0.63,1430,0.467,1565,0.054,1201,0.047,無,0,無,0
SCK-3344,CO,4,N,1.04,41.94,41.94,0,21.8,21.8,0,27.4,27.45,0.05,,35.06,,51.54,0.04,1142,0.65,1430,0.485,1565,0.054,1201,0.045,無,0,無,0
SW-80661C0,BK,6,Y,1.04,18.09,18.56,0.48,1.19,1.05,-0.14,-0.41,-0.92,-0.51,,1.39,,318.74,0.85,1862,2.7,1391,0.57,1191,0.32,無,0,無,0,無,0
SW-80661C0,BK,6,Y,1.04,18.09,18.23,0.14,1.19,0.89,-0.3,-0.41,-1,-0.59,,1.34,,311.6,0.94,1862,2.8,1391,0.57,1191,0.32,無,0,無,0,無,0
SW-80661C0,GR,6,Y,1.04,55.63,54.7,-0.92,-13.01,-9.92,3.09,9.97,8.57,-1.4,,13.11,,139.16,2.35,1576,0.18,1191,0.13,1430,0.03,無,0,無,0,無,0
SW-80661C0,GR,6,Y,1.04,76.18,78.28,2.1,1.04,-2.63,-3.67,8.01,7.67,-0.34,,8.11,,108.92,5.43,1576,0.15,1191,0.11,1430,0.023,無,0,無,0,無,0
SW-80661C0,BR,6,Y,1.04,69.13,67.89,-1.24,1.93,1.01,-0.93,10.15,11.6,1.45,,11.64,,85.03,2.01,1233,0.15,1534,0.115,1381,0.04,1183,0.011,無,0,無,0
SW-80661C0,BR,6,Y,1.04,69.13,67.63,-1.5,1.93,0.73,-1.2,10.15,11.05,0.89,,11.07,,86.2,2.09,1233,0.15,1534,0.12,1381,0.041,1183,0.011,無,0,無,0
SW-80661C0,YE,6,Y,1.04,65.12,63.45,-1.67,2.94,4.11,1.18,62.85,61.96,-0.89,,62.1,,86.2,1.05,1191,0.9,1724,0.12,1201,0.1,1565,0.037,無,0,無,0
SW-80661C0,YE,6,Y,1.04,65.12,63.51,-1.61,2.94,4.65,1.71,62.85,62.61,-0.25,,62.78,,85.75,1.24,1191,0.9,1724,0.12,1201,0.1,1565,0.035,無,0,無,0
SW-80661C0,NB,7,Y,1.04,25.28,25.03,-0.25,-4.34,-3.47,0.87,-11.16,-9.35,1.81,,9.97,,249.61,1.56,1578,1.3,1722,0.19,1191,0.13,1391,0.023,無,0,無,0
SW-80661C0,NB,7,Y,1.04,25.28,25.25,-0.03,-4.34,-3.45,0.89,-11.16,-9.7,1.46,,10.3,,250.42,1.34,1578,1.3,1722,0.18,1191,0.12,1391,0.022,無,0,無,0
SW-80661C0,OL,3,Y,1.04,56.98,55.75,-1.23,-4.19,-3.69,0.5,31.07,24.32,-6.75,,24.59,,98.63,3.35,1191,0.19,1565,0.12,1201,0.09,1430,0.03,無,0,無,0
SW-80661C0,OL,3,Y,1.04,56.98,56.74,-0.23,-4.19,-3.33,0.86,31.07,24.7,-6.36,,24.93,,97.68,3.13,1191,0.18,1565,0.11,1201,0.087,1430,0.028,無,0,無,0
SW-80661C0,GR,1,Y,1.04,76.18,79.2,3.02,1.04,-2.65,-3.69,8.01,7.98,-0.03,,8.41,,108.37,5.48,1111,0.028,1310,0.016,1510,0.014,無,0,無,0,無,0
SW-80661C0,PU,3,Y,1.04,28.52,27.94,-0.58,19.68,18.1,-1.57,-3.11,-1.18,1.92,,18.14,,356.26,1.86,1391,0.85,1384,0.75,1576,0.57,1142,0.2,無,0,無,0
SW-80661C0,PU,3,Y,1.04,28.52,27.9,-0.63,19.68,17.59,-2.09,-3.11,-0.54,2.56,,17.59,,358.23,2.47,1391,0.85,1384,0.75,1576,0.58,1142,0.22,無,0,無,0
